timestamp,house_id,energy_consumption_kwh,price_per_kwh
2023-07-07 05:00:00,House C,69.98,0.12
2023-07-07 06:00:00,House C,75.69,0.12
2023-07-07 07:00:00,House C,91.41,0.12
2023-07-07 08:00:00,House C,89.52,0.12
2023-07-07 09:00:00,House C,114.78,0.12
2023-07-07 10:00:00,House C,80.69,0.12
2023-07-07 11:00:00,House C,97.72,0.12
2023-07-07 12:00:00,House C,96.18,0.12
2023-07-07 13:00:00,House C,94.73,0.12
2023-07-07 14:00:00,House C,88.06,0.12
2023-07-07 15:00:00,House C,112.63,0.12
2023-07-07 16:00:00,House C,93.0,0.25
2023-07-07 17:00:00,House C,101.26,0.25
2023-07-07 18:00:00,House C,105.6,0.25
2023-07-07 19:00:00,House C,98.02,0.25
2023-07-07 20:00:00,House C,96.26,0.25
2023-07-07 21:00:00,House C,81.78,0.12
2023-07-07 22:00:00,House C,51.11,0.12
2023-07-07 23:00:00,House C,67.45,0.12
2023-07-08 00:00:00,House C,40.35,0.12
2023-07-08 01:00:00,House C,40.87,0.12
2023-07-08 02:00:00,House C,51.92,0.12
2023-07-08 03:00:00,House C,45.49,0.12
2023-07-08 04:00:00,House C,41.31,0.12
2023-07-08 05:00:00,House C,52.56,0.12
2023-07-08 06:00:00,House C,66.76,0.12
2023-07-08 07:00:00,House C,48.64,0.12
2023-07-08 08:00:00,House C,79.94,0.12
2023-07-08 09:00:00,House C,96.43,0.12
2023-07-08 10:00:00,House C,91.83,0.12
2023-07-08 11:00:00,House C,103.96,0.12
2023-07-08 12:00:00,House C,101.99,0.12
2023-07-08 13:00:00,House C,98.96,0.12
2023-07-08 14:00:00,House C,79.49,0.12
2023-07-08 15:00:00,House C,82.25,0.12
2023-07-08 16:00:00,House C,95.29,0.25
2023-07-08 17:00:00,House C,88.77,0.25
2023-07-08 18:00:00,House C,88.81,0.25
2023-07-08 19:00:00,House C,97.75,0.25
2023-07-08 20:00:00,House C,75.66,0.25
2023-07-08 21:00:00,House C,69.11,0.12
2023-07-08 22:00:00,House C,40.46,0.12
2023-07-08 23:00:00,House C,52.34,0.12
2023-07-09 00:00:00,House C,41.02,0.12
2023-07-09 01:00:00,House C,55.27,0.12
2023-07-09 02:00:00,House C,38.82,0.12
2023-07-09 03:00:00,House C,32.51,0.12
2023-07-09 04:00:00,House C,33.07,0.12
2023-07-09 05:00:00,House C,67.63,0.12
2023-07-09 06:00:00,House C,44.72,0.12
2023-07-09 07:00:00,House C,56.14,0.12
2023-07-09 08:00:00,House C,77.76,0.12
2023-07-09 09:00:00,House C,83.01,0.12
2023-07-09 10:00:00,House C,79.37,0.12
2023-07-09 11:00:00,House C,87.45,0.12
2023-07-09 12:00:00,House C,95.36,0.12
2023-07-09 13:00:00,House C,94.01,0.12
2023-07-09 14:00:00,House C,103.7,0.12
2023-07-09 15:00:00,House C,92.0,0.12
2023-07-09 16:00:00,House C,100.5,0.25
2023-07-09 17:00:00,House C,82.64,0.25
2023-07-09 18:00:00,House C,73.07,0.25
2023-07-09 19:00:00,House C,70.5,0.25
2023-07-09 20:00:00,House C,73.14,0.25
2023-07-09 21:00:00,House C,66.67,0.12
2023-07-09 22:00:00,House C,48.07,0.12
2023-07-09 23:00:00,House C,42.64,0.12
2023-07-10 00:00:00,House C,63.77,0.12
2023-07-10 01:00:00,House C,65.09,0.12
2023-07-10 02:00:00,House C,44.92,0.12
2023-07-10 03:00:00,House C,64.61,0.12
2023-07-10 04:00:00,House C,65.4,0.12
2023-07-10 05:00:00,House C,59.35,0.12
2023-07-10 06:00:00,House C,78.94,0.12
2023-07-10 07:00:00,House C,63.96,0.12
2023-07-10 08:00:00,House C,110.29,0.12
2023-07-10 09:00:00,House C,101.0,0.12
2023-07-10 10:00:00,House C,97.83,0.12
2023-07-10 11:00:00,House C,95.43,0.12
2023-07-10 12:00:00,House C,112.7,0.12
2023-07-10 13:00:00,House C,99.63,0.12
2023-07-10 14:00:00,House C,100.27,0.12
2023-07-10 15:00:00,House C,101.86,0.12
2023-07-10 16:00:00,House C,84.7,0.25
2023-07-10 17:00:00,House C,119.53,0.25
2023-07-10 18:00:00,House C,101.97,0.25
2023-07-10 19:00:00,House C,105.77,0.25
2023-07-10 20:00:00,House C,88.71,0.25
2023-07-10 21:00:00,House C,80.33,0.12
2023-07-10 22:00:00,House C,66.1,0.12
2023-07-10 23:00:00,House C,61.14,0.12
2023-07-11 00:00:00,House C,61.75,0.12
2023-07-11 01:00:00,House C,53.72,0.12
2023-07-11 02:00:00,House C,64.04,0.12
2023-07-11 03:00:00,House C,57.59,0.12
2023-07-11 04:00:00,House C,62.38,0.12
2023-07-11 05:00:00,House C,56.42,0.12
2023-07-11 06:00:00,House C,57.73,0.12
2023-07-11 07:00:00,House C,77.41,0.12
2023-07-11 08:00:00,House C,102.55,0.12
2023-07-11 09:00:00,House C,84.73,0.12
2023-07-11 10:00:00,House C,103.19,0.12
2023-07-11 11:00:00,House C,96.26,0.12
2023-07-11 12:00:00,House C,110.82,0.12
2023-07-11 13:00:00,House C,118.88,0.12
2023-07-11 14:00:00,House C,106.8,0.12
2023-07-11 15:00:00,House C,116.99,0.12
2023-07-11 16:00:00,House C,87.07,0.25
2023-07-11 17:00:00,House C,111.92,0.25
2023-07-11 18:00:00,House C,119.19,0.25
2023-07-11 19:00:00,House C,116.98,0.25
2023-07-11 20:00:00,House C,85.85,0.25
2023-07-11 21:00:00,House C,79.26,0.12
2023-07-11 22:00:00,House C,60.7,0.12
2023-07-11 23:00:00,House C,63.94,0.12
2023-07-12 00:00:00,House C,48.21,0.12
2023-07-12 01:00:00,House C,56.33,0.12
2023-07-12 02:00:00,House C,62.65,0.12
2023-07-12 03:00:00,House C,64.43,0.12
2023-07-12 04:00:00,House C,63.18,0.12
2023-07-12 05:00:00,House C,58.58,0.12
2023-07-12 06:00:00,House C,67.41,0.12
2023-07-12 07:00:00,House C,67.18,0.12
2023-07-12 08:00:00,House C,105.92,0.12
2023-07-12 09:00:00,House C,77.8,0.12
2023-07-12 10:00:00,House C,111.82,0.12
2023-07-12 11:00:00,House C,92.03,0.12
2023-07-12 12:00:00,House C,104.65,0.12
2023-07-12 13:00:00,House C,115.38,0.12
2023-07-12 14:00:00,House C,89.74,0.12
2023-07-12 15:00:00,House C,,0.12
2023-07-12 16:00:00,House C,99.76,0.25
2023-07-12 17:00:00,House C,113.47,0.25
2023-07-12 18:00:00,House C,93.71,0.25
2023-07-12 19:00:00,House C,89.07,0.25
2023-07-12 20:00:00,House C,101.39,0.25
2023-07-12 21:00:00,House C,95.13,0.12
2023-07-12 22:00:00,House C,56.04,0.12
2023-07-12 23:00:00,House C,57.53,0.12
2023-07-13 00:00:00,House C,57.21,0.12
2023-07-13 01:00:00,House C,65.69,0.12
2023-07-13 02:00:00,House C,59.46,0.12
2023-07-13 03:00:00,House C,58.97,0.12
2023-07-13 04:00:00,House C,63.2,0.12
2023-07-13 05:00:00,House C,57.16,0.12
2023-07-13 06:00:00,House C,47.31,0.12
2023-07-13 07:00:00,House C,54.91,0.12
2023-07-13 08:00:00,House C,104.76,0.12
2023-07-13 09:00:00,House C,100.76,0.12
2023-07-13 10:00:00,House C,100.25,0.12
2023-07-13 11:00:00,House C,123.67,0.12
2023-07-13 12:00:00,House C,112.99,0.12
2023-07-13 13:00:00,House C,112.53,0.12
2023-07-13 14:00:00,House C,83.5,0.12
2023-07-13 15:00:00,House C,104.11,0.12
2023-07-13 16:00:00,House C,77.45,0.25
2023-07-13 17:00:00,House C,105.37,0.25
2023-07-13 18:00:00,House C,102.47,0.25
2023-07-13 19:00:00,House C,101.72,0.25
2023-07-13 20:00:00,House C,98.45,0.25
2023-07-13 21:00:00,House C,90.21,0.12
2023-07-13 22:00:00,House C,58.83,0.12
2023-07-13 23:00:00,House C,65.17,0.12
2023-07-14 00:00:00,House C,55.63,0.12
2023-07-14 01:00:00,House C,61.04,0.12
2023-07-14 02:00:00,House C,61.66,0.12
2023-07-14 03:00:00,House C,49.26,0.12
2023-07-14 04:00:00,House C,67.45,0.12
2023-07-14 05:00:00,House C,62.72,0.12
2023-07-14 06:00:00,House C,67.63,0.12
2023-07-14 07:00:00,House C,64.73,0.12
2023-07-14 08:00:00,House C,98.51,0.12
2023-07-14 09:00:00,House C,101.0,0.12
2023-07-14 10:00:00,House C,101.2,0.12
2023-07-14 11:00:00,House C,120.76,0.12
2023-07-14 12:00:00,House C,97.78,0.12
2023-07-14 13:00:00,House C,100.27,0.12
2023-07-14 14:00:00,House C,106.45,0.12
2023-07-14 15:00:00,House C,91.14,0.12
2023-07-14 16:00:00,House C,103.88,0.25
2023-07-14 17:00:00,House C,92.81,0.25
2023-07-14 18:00:00,House C,,0.25
2023-07-14 19:00:00,House C,84.31,0.25
2023-07-14 20:00:00,House C,96.63,0.25
2023-07-14 21:00:00,House C,89.76,0.12
2023-07-14 22:00:00,House C,67.04,0.12
2023-07-14 23:00:00,House C,61.28,0.12
2023-07-15 00:00:00,House C,42.41,0.12
2023-07-15 01:00:00,House C,39.36,0.12
2023-07-15 02:00:00,House C,58.91,0.12
2023-07-15 03:00:00,House C,44.08,0.12
2023-07-15 04:00:00,House C,51.67,0.12
2023-07-15 05:00:00,House C,54.69,0.12
2023-07-15 06:00:00,House C,48.08,0.12
2023-07-15 07:00:00,House C,55.45,0.12
2023-07-15 08:00:00,House C,68.69,0.12
2023-07-15 09:00:00,House C,81.34,0.12
2023-07-15 10:00:00,House C,88.52,0.12
2023-07-15 11:00:00,House C,95.76,0.12
2023-07-15 12:00:00,House C,94.11,0.12
2023-07-15 13:00:00,House C,93.91,0.12
2023-07-15 14:00:00,House C,83.22,0.12
2023-07-15 15:00:00,House C,85.6,0.12
2023-07-15 16:00:00,House C,84.05,0.25
2023-07-15 17:00:00,House C,98.08,0.25
2023-07-15 18:00:00,House C,93.16,0.25
2023-07-15 19:00:00,House C,81.55,0.25
2023-07-15 20:00:00,House C,78.52,0.25
2023-07-15 21:00:00,House C,79.14,0.12
2023-07-15 22:00:00,House C,44.42,0.12
2023-07-15 23:00:00,House C,44.85,0.12
2023-07-16 00:00:00,House C,40.62,0.12
2023-07-16 01:00:00,House C,48.21,0.12
2023-07-16 02:00:00,House C,48.32,0.12
2023-07-16 03:00:00,House C,38.69,0.12
2023-07-16 04:00:00,House C,53.47,0.12
2023-07-16 05:00:00,House C,46.26,0.12
2023-07-16 06:00:00,House C,53.33,0.12
2023-07-16 07:00:00,House C,67.89,0.12
2023-07-16 08:00:00,House C,87.42,0.12
2023-07-16 09:00:00,House C,79.87,0.12
2023-07-16 10:00:00,House C,79.24,0.12
2023-07-16 11:00:00,House C,90.04,0.12
2023-07-16 12:00:00,House C,110.9,0.12
2023-07-16 13:00:00,House C,105.81,0.12
2023-07-16 14:00:00,House C,90.25,0.12
2023-07-16 15:00:00,House C,80.13,0.12
2023-07-16 16:00:00,House C,84.36,0.25
2023-07-16 17:00:00,House C,89.2,0.25
2023-07-16 18:00:00,House C,82.65,0.25
2023-07-16 19:00:00,House C,71.15,0.25
2023-07-16 20:00:00,House C,74.28,0.25
2023-07-16 21:00:00,House C,72.79,0.12
2023-07-16 22:00:00,House C,38.11,0.12
2023-07-16 23:00:00,House C,36.6,0.12
2023-07-17 00:00:00,House C,56.11,0.12
2023-07-17 01:00:00,House C,45.18,0.12
2023-07-17 02:00:00,House C,53.57,0.12
2023-07-17 03:00:00,House C,54.72,0.12
2023-07-17 04:00:00,House C,46.94,0.12
2023-07-17 05:00:00,House C,74.76,0.12
2023-07-17 06:00:00,House C,76.21,0.12
2023-07-17 07:00:00,House C,81.65,0.12
2023-07-17 08:00:00,House C,78.32,0.12
2023-07-17 09:00:00,House C,105.33,0.12
2023-07-17 10:00:00,House C,89.11,0.12
2023-07-17 11:00:00,House C,102.75,0.12
2023-07-17 12:00:00,House C,103.55,0.12
2023-07-17 13:00:00,House C,106.26,0.12
2023-07-17 14:00:00,House C,97.97,0.12
2023-07-17 15:00:00,House C,99.6,0.12
2023-07-17 16:00:00,House C,98.52,0.25
2023-07-17 17:00:00,House C,110.45,0.25
2023-07-17 18:00:00,House C,106.28,0.25
2023-07-17 19:00:00,House C,84.31,0.25
2023-07-17 20:00:00,House C,92.45,0.25
2023-07-17 21:00:00,House C,85.8,0.12
2023-07-17 22:00:00,House C,60.54,0.12
2023-07-17 23:00:00,House C,51.04,0.12
2023-07-18 00:00:00,House C,59.67,0.12
2023-07-18 01:00:00,House C,61.08,0.12
2023-07-18 02:00:00,House C,58.15,0.12
2023-07-18 03:00:00,House C,54.39,0.12
2023-07-18 04:00:00,House C,47.07,0.12
2023-07-18 05:00:00,House C,78.68,0.12
2023-07-18 06:00:00,House C,62.58,0.12
2023-07-18 07:00:00,House C,76.57,0.12
2023-07-18 08:00:00,House C,81.4,0.12
2023-07-18 09:00:00,House C,106.26,0.12
2023-07-18 10:00:00,House C,102.09,0.12
2023-07-18 11:00:00,House C,110.01,0.12
2023-07-18 12:00:00,House C,95.89,0.12
2023-07-18 13:00:00,House C,103.2,0.12
2023-07-18 14:00:00,House C,88.84,0.12
2023-07-18 15:00:00,House C,98.98,0.12
2023-07-18 16:00:00,House C,91.17,0.25
2023-07-18 17:00:00,House C,108.98,0.25
2023-07-18 18:00:00,House C,103.57,0.25
2023-07-18 19:00:00,House C,87.61,0.25
2023-07-18 20:00:00,House C,101.27,0.25
2023-07-18 21:00:00,House C,88.82,0.12
2023-07-18 22:00:00,House C,53.73,0.12
2023-07-18 23:00:00,House C,55.83,0.12
2023-07-19 00:00:00,House C,57.76,0.12
2023-07-19 01:00:00,House C,54.9,0.12
2023-07-19 02:00:00,House C,60.07,0.12
2023-07-19 03:00:00,House C,66.13,0.12
2023-07-19 04:00:00,House C,55.12,0.12
2023-07-19 05:00:00,House C,69.18,0.12
2023-07-19 06:00:00,House C,53.15,0.12
2023-07-19 07:00:00,House C,62.82,0.12
2023-07-19 08:00:00,House C,115.91,0.12
2023-07-19 09:00:00,House C,93.71,0.12
2023-07-19 10:00:00,House C,111.8,0.12
2023-07-19 11:00:00,House C,99.44,0.12
2023-07-19 12:00:00,House C,87.0,0.12
2023-07-19 13:00:00,House C,104.96,0.12
2023-07-19 14:00:00,House C,102.39,0.12
2023-07-19 15:00:00,House C,95.81,0.12
2023-07-19 16:00:00,House C,98.99,0.25
2023-07-19 17:00:00,House C,108.16,0.25
2023-07-19 18:00:00,House C,109.43,0.25
2023-07-19 19:00:00,House C,83.57,0.25
2023-07-19 20:00:00,House C,86.28,0.25
2023-07-19 21:00:00,House C,89.1,0.12
2023-07-19 22:00:00,House C,61.59,0.12
2023-07-19 23:00:00,House C,55.34,0.12
2023-07-20 00:00:00,House C,52.93,0.12
2023-07-20 01:00:00,House C,57.06,0.12
2023-07-20 02:00:00,House C,55.77,0.12
2023-07-20 03:00:00,House C,56.09,0.12
2023-07-20 04:00:00,House C,53.14,0.12
2023-07-20 05:00:00,House C,54.45,0.12
2023-07-20 06:00:00,House C,67.55,0.12
2023-07-20 07:00:00,House C,86.04,0.12
2023-07-20 08:00:00,House C,105.84,0.12
2023-07-20 09:00:00,House C,90.18,0.12
2023-07-20 10:00:00,House C,103.66,0.12
2023-07-20 11:00:00,House C,82.3,0.12
2023-07-20 12:00:00,House C,115.14,0.12
2023-07-20 13:00:00,House C,,0.12
2023-07-20 14:00:00,House C,103.99,0.12
2023-07-20 15:00:00,House C,101.5,0.12
2023-07-20 16:00:00,House C,107.82,0.25
2023-07-20 17:00:00,House C,85.92,0.25
2023-07-20 18:00:00,House C,101.61,0.25
2023-07-20 19:00:00,House C,92.1,0.25
2023-07-20 20:00:00,House C,97.18,0.25
2023-07-20 21:00:00,House C,96.38,0.12
2023-07-20 22:00:00,House C,46.02,0.12
2023-07-20 23:00:00,House C,50.68,0.12
2023-07-21 00:00:00,House C,57.76,0.12
2023-07-21 01:00:00,House C,60.18,0.12
2023-07-21 02:00:00,House C,53.74,0.12
2023-07-21 03:00:00,House C,63.31,0.12
2023-07-21 04:00:00,House C,,0.12
2023-07-21 05:00:00,House C,54.07,0.12
2023-07-21 06:00:00,House C,70.4,0.12
2023-07-21 07:00:00,House C,57.45,0.12
2023-07-21 08:00:00,House C,97.04,0.12
2023-07-21 09:00:00,House C,109.78,0.12
2023-07-21 10:00:00,House C,88.83,0.12
2023-07-21 11:00:00,House C,106.48,0.12
2023-07-21 12:00:00,House C,99.75,0.12
2023-07-21 13:00:00,House C,100.17,0.12
2023-07-21 14:00:00,House C,111.12,0.12
2023-07-21 15:00:00,House C,89.56,0.12
2023-07-21 16:00:00,House C,90.66,0.25
2023-07-21 17:00:00,House C,103.03,0.25
2023-07-21 18:00:00,House C,100.23,0.25
2023-07-21 19:00:00,House C,95.49,0.25
2023-07-21 20:00:00,House C,92.39,0.25
2023-07-21 21:00:00,House C,91.56,0.12
2023-07-21 22:00:00,House C,59.06,0.12
2023-07-21 23:00:00,House C,50.6,0.12
2023-07-22 00:00:00,House C,35.39,0.12
2023-07-22 01:00:00,House C,48.0,0.12
2023-07-22 02:00:00,House C,44.59,0.12
2023-07-22 03:00:00,House C,61.99,0.12
2023-07-22 04:00:00,House C,48.19,0.12
2023-07-22 05:00:00,House C,52.52,0.12
2023-07-22 06:00:00,House C,66.45,0.12
2023-07-22 07:00:00,House C,73.86,0.12
2023-07-22 08:00:00,House C,85.27,0.12
2023-07-22 09:00:00,House C,88.98,0.12
2023-07-22 10:00:00,House C,90.54,0.12
2023-07-22 11:00:00,House C,88.33,0.12
2023-07-22 12:00:00,House C,91.75,0.12
2023-07-22 13:00:00,House C,83.2,0.12
2023-07-22 14:00:00,House C,81.08,0.12
2023-07-22 15:00:00,House C,76.17,0.12
2023-07-22 16:00:00,House C,82.5,0.25
2023-07-22 17:00:00,House C,81.69,0.25
2023-07-22 18:00:00,House C,86.79,0.25
2023-07-22 19:00:00,House C,88.79,0.25
2023-07-22 20:00:00,House C,79.66,0.25
2023-07-22 21:00:00,House C,83.07,0.12
2023-07-22 22:00:00,House C,61.07,0.12
2023-07-22 23:00:00,House C,55.67,0.12
2023-07-23 00:00:00,House C,45.05,0.12
2023-07-23 01:00:00,House C,36.35,0.12
2023-07-23 02:00:00,House C,36.72,0.12
2023-07-23 03:00:00,House C,40.0,0.12
2023-07-23 04:00:00,House C,39.94,0.12
2023-07-23 05:00:00,House C,52.85,0.12
2023-07-23 06:00:00,House C,56.07,0.12
2023-07-23 07:00:00,House C,67.94,0.12
2023-07-23 08:00:00,House C,82.06,0.12
2023-07-23 09:00:00,House C,96.74,0.12
2023-07-23 10:00:00,House C,77.36,0.12
2023-07-23 11:00:00,House C,90.71,0.12
2023-07-23 12:00:00,House C,93.54,0.12
2023-07-23 13:00:00,House C,82.74,0.12
2023-07-23 14:00:00,House C,73.56,0.12
2023-07-23 15:00:00,House C,96.98,0.12
2023-07-23 16:00:00,House C,89.44,0.25
2023-07-23 17:00:00,House C,98.68,0.25
2023-07-23 18:00:00,House C,71.27,0.25
2023-07-23 19:00:00,House C,59.93,0.25
2023-07-23 20:00:00,House C,74.24,0.25
2023-07-23 21:00:00,House C,75.48,0.12
2023-07-23 22:00:00,House C,44.36,0.12
2023-07-23 23:00:00,House C,42.04,0.12
2023-07-24 00:00:00,House C,51.85,0.12
2023-07-24 01:00:00,House C,65.35,0.12
2023-07-24 02:00:00,House C,56.41,0.12
2023-07-24 03:00:00,House C,56.07,0.12
2023-07-24 04:00:00,House C,59.5,0.12
2023-07-24 05:00:00,House C,54.51,0.12
2023-07-24 06:00:00,House C,54.13,0.12
2023-07-24 07:00:00,House C,68.16,0.12
2023-07-24 08:00:00,House C,100.8,0.12
2023-07-24 09:00:00,House C,112.78,0.12
2023-07-24 10:00:00,House C,88.69,0.12
2023-07-24 11:00:00,House C,96.46,0.12
2023-07-24 12:00:00,House C,111.04,0.12
2023-07-24 13:00:00,House C,99.11,0.12
2023-07-24 14:00:00,House C,100.71,0.12
2023-07-24 15:00:00,House C,116.6,0.12
2023-07-24 16:00:00,House C,105.82,0.25
2023-07-24 17:00:00,House C,104.12,0.25
2023-07-24 18:00:00,House C,93.66,0.25
2023-07-24 19:00:00,House C,96.63,0.25
2023-07-24 20:00:00,House C,101.8,0.25
2023-07-24 21:00:00,House C,81.9,0.12
2023-07-24 22:00:00,House C,60.69,0.12
2023-07-24 23:00:00,House C,62.03,0.12
2023-07-25 00:00:00,House C,60.57,0.12
2023-07-25 01:00:00,House C,59.7,0.12
2023-07-25 02:00:00,House C,63.75,0.12
2023-07-25 03:00:00,House C,63.85,0.12
2023-07-25 04:00:00,House C,65.91,0.12
2023-07-25 05:00:00,House C,53.48,0.12
2023-07-25 06:00:00,House C,68.22,0.12
2023-07-25 07:00:00,House C,67.33,0.12
2023-07-25 08:00:00,House C,84.35,0.12
2023-07-25 09:00:00,House C,98.0,0.12
2023-07-25 10:00:00,House C,119.36,0.12
2023-07-25 11:00:00,House C,83.13,0.12
2023-07-25 12:00:00,House C,107.19,0.12
2023-07-25 13:00:00,House C,115.67,0.12
2023-07-25 14:00:00,House C,92.79,0.12
2023-07-25 15:00:00,House C,103.18,0.12
2023-07-25 16:00:00,House C,90.8,0.25
2023-07-25 17:00:00,House C,113.8,0.25
2023-07-25 18:00:00,House C,96.67,0.25
2023-07-25 19:00:00,House C,79.49,0.25
2023-07-25 20:00:00,House C,95.67,0.25
2023-07-25 21:00:00,House C,87.42,0.12
2023-07-25 22:00:00,House C,51.31,0.12
2023-07-25 23:00:00,House C,54.27,0.12
2023-07-26 00:00:00,House C,64.18,0.12
2023-07-26 01:00:00,House C,55.64,0.12
2023-07-26 02:00:00,House C,59.21,0.12
2023-07-26 03:00:00,House C,52.65,0.12
2023-07-26 04:00:00,House C,59.78,0.12
2023-07-26 05:00:00,House C,65.0,0.12
2023-07-26 06:00:00,House C,71.86,0.12
2023-07-26 07:00:00,House C,85.18,0.12
2023-07-26 08:00:00,House C,98.42,0.12
2023-07-26 09:00:00,House C,104.45,0.12
2023-07-26 10:00:00,House C,103.43,0.12
2023-07-26 11:00:00,House C,95.44,0.12
2023-07-26 12:00:00,House C,111.27,0.12
2023-07-26 13:00:00,House C,108.4,0.12
2023-07-26 14:00:00,House C,105.88,0.12
2023-07-26 15:00:00,House C,101.03,0.12
2023-07-26 16:00:00,House C,90.72,0.25
2023-07-26 17:00:00,House C,97.32,0.25
2023-07-26 18:00:00,House C,95.78,0.25
2023-07-26 19:00:00,House C,94.47,0.25
2023-07-26 20:00:00,House C,97.5,0.25
2023-07-26 21:00:00,House C,88.56,0.12
2023-07-26 22:00:00,House C,59.51,0.12
2023-07-26 23:00:00,House C,66.31,0.12
2023-07-27 00:00:00,House C,65.98,0.12
2023-07-27 01:00:00,House C,58.9,0.12
2023-07-27 02:00:00,House C,58.61,0.12
2023-07-27 03:00:00,House C,51.66,0.12
2023-07-27 04:00:00,House C,51.15,0.12
2023-07-27 05:00:00,House C,54.9,0.12
2023-07-27 06:00:00,House C,51.52,0.12
2023-07-27 07:00:00,House C,61.42,0.12
2023-07-27 08:00:00,House C,101.54,0.12
2023-07-27 09:00:00,House C,97.26,0.12
2023-07-27 10:00:00,House C,104.01,0.12
2023-07-27 11:00:00,House C,83.33,0.12
2023-07-27 12:00:00,House C,88.86,0.12
2023-07-27 13:00:00,House C,112.49,0.12
2023-07-27 14:00:00,House C,109.81,0.12
2023-07-27 15:00:00,House C,102.8,0.12
2023-07-27 16:00:00,House C,102.66,0.25
2023-07-27 17:00:00,House C,116.45,0.25
2023-07-27 18:00:00,House C,93.88,0.25
2023-07-27 19:00:00,House C,97.61,0.25
2023-07-27 20:00:00,House C,91.74,0.25
2023-07-27 21:00:00,House C,107.58,0.12
2023-07-27 22:00:00,House C,66.27,0.12
2023-07-27 23:00:00,House C,56.92,0.12
2023-07-28 00:00:00,House C,53.25,0.12
2023-07-28 01:00:00,House C,54.39,0.12
2023-07-28 02:00:00,House C,57.74,0.12
2023-07-28 03:00:00,House C,54.17,0.12
2023-07-28 04:00:00,House C,66.82,0.12
2023-07-28 05:00:00,House C,91.52,0.12
2023-07-28 06:00:00,House C,80.7,0.12
2023-07-28 07:00:00,House C,72.37,0.12
2023-07-28 08:00:00,House C,77.35,0.12
2023-07-28 09:00:00,House C,90.09,0.12
2023-07-28 10:00:00,House C,86.72,0.12
2023-07-28 11:00:00,House C,94.81,0.12
2023-07-28 12:00:00,House C,109.64,0.12
2023-07-28 13:00:00,House C,88.7,0.12
2023-07-28 14:00:00,House C,107.7,0.12
2023-07-28 15:00:00,House C,110.19,0.12
2023-07-28 16:00:00,House C,93.54,0.25
2023-07-28 17:00:00,House C,103.01,0.25
2023-07-28 18:00:00,House C,107.53,0.25
2023-07-28 19:00:00,House C,101.11,0.25
2023-07-28 20:00:00,House C,77.67,0.25
2023-07-28 21:00:00,House C,91.53,0.12
2023-07-28 22:00:00,House C,59.95,0.12
2023-07-28 23:00:00,House C,51.24,0.12
2023-07-29 00:00:00,House C,48.26,0.12
2023-07-29 01:00:00,House C,45.81,0.12
2023-07-29 02:00:00,House C,37.0,0.12
2023-07-29 03:00:00,House C,42.46,0.12
2023-07-29 04:00:00,House C,34.99,0.12
2023-07-29 05:00:00,House C,37.26,0.12
2023-07-29 06:00:00,House C,52.09,0.12
2023-07-29 07:00:00,House C,41.72,0.12
2023-07-29 08:00:00,House C,103.75,0.12
2023-07-29 09:00:00,House C,64.08,0.12
2023-07-29 10:00:00,House C,77.31,0.12
2023-07-29 11:00:00,House C,88.81,0.12
2023-07-29 12:00:00,House C,102.82,0.12
2023-07-29 13:00:00,House C,84.11,0.12
2023-07-29 14:00:00,House C,84.25,0.12
2023-07-29 15:00:00,House C,83.13,0.12
2023-07-29 16:00:00,House C,83.64,0.25
2023-07-29 17:00:00,House C,97.39,0.25
2023-07-29 18:00:00,House C,94.96,0.25
2023-07-29 19:00:00,House C,92.92,0.25
2023-07-29 20:00:00,House C,91.41,0.25
2023-07-29 21:00:00,House C,76.6,0.12
2023-07-29 22:00:00,House C,46.47,0.12
2023-07-29 23:00:00,House C,,0.12
2023-07-30 00:00:00,House C,32.91,0.12
2023-07-30 01:00:00,House C,38.22,0.12
2023-07-30 02:00:00,House C,38.73,0.12
2023-07-30 03:00:00,House C,37.7,0.12
2023-07-30 04:00:00,House C,57.37,0.12
2023-07-30 05:00:00,House C,57.85,0.12
2023-07-30 06:00:00,House C,40.05,0.12
2023-07-30 07:00:00,House C,55.63,0.12
2023-07-30 08:00:00,House C,85.98,0.12
2023-07-30 09:00:00,House C,83.2,0.12
2023-07-30 10:00:00,House C,85.72,0.12
2023-07-30 11:00:00,House C,85.27,0.12
2023-07-30 12:00:00,House C,90.55,0.12
2023-07-30 13:00:00,House C,71.1,0.12
2023-07-30 14:00:00,House C,70.93,0.12
2023-07-30 15:00:00,House C,76.95,0.12
2023-07-30 16:00:00,House C,87.3,0.25
2023-07-30 17:00:00,House C,80.14,0.25
2023-07-30 18:00:00,House C,80.95,0.25
2023-07-30 19:00:00,House C,67.16,0.25
2023-07-30 20:00:00,House C,68.77,0.25
2023-07-30 21:00:00,House C,73.53,0.12
2023-07-30 22:00:00,House C,44.75,0.12
2023-07-30 23:00:00,House C,46.15,0.12
2023-07-31 00:00:00,House C,54.47,0.12
2023-07-31 01:00:00,House C,49.47,0.12
2023-07-31 02:00:00,House C,48.0,0.12
2023-07-31 03:00:00,House C,71.17,0.12
2023-07-31 04:00:00,House C,55.6,0.12
2023-07-31 05:00:00,House C,62.8,0.12
2023-07-31 06:00:00,House C,51.3,0.12
2023-07-31 07:00:00,House C,74.96,0.12
2023-07-31 08:00:00,House C,100.85,0.12
2023-07-31 09:00:00,House C,81.98,0.12
2023-07-31 10:00:00,House C,97.35,0.12
